@relation Output_Experiment2_5000_incremental

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute class1 {class1,class2}

@data
1,1.12469,3.73742,class1
1,3.16138,4.71796,class1
1,6.31961,6.5768,class2
1,5.81594,10.6051,class2
1,8.0132,7.49533,class2
1,5.79295,6.35276,class2
1,6.99584,5.64925,class2
1,7.51448,6.14944,class2
1,6.02975,6.36772,class2
1,1.57877,3.13315,class1
1,6.65498,7.6891,class2
1,1.33302,0.850949,class1
1,0.530019,5.07948,class1
1,0.916301,2.97622,class1
1,6.94294,7.64969,class2
1,0.879734,2.52142,class1
1,1.98287,2.66681,class1
1,1.82423,0.290587,class1
1,7.56511,7.51815,class2
1,6.2783,8.39623,class2
1,7.00516,7.10166,class2
1,1.45044,1.07,class1
1,7.70525,8.62492,class2
1,2.22517,1.06276,class1
1,7.61598,6.78479,class2
1,7.30839,7.91921,class2
1,1.32302,3.17121,class1
1,7.16811,8.61011,class2
1,1.47574,3.39403,class1
1,4.46021,7.98451,class2
1,2.09552,1.24409,class1
1,3.23663,1.82095,class1
1,2.41247,1.84495,class1
1,3.16134,3.41916,class1
1,6.78973,7.18283,class2
1,6.76968,8.65484,class2
1,1.74458,1.96639,class1
1,6.75781,7.15495,class2
1,6.90732,7.81925,class2
1,1.6056,2.55731,class1
1,8.20712,8.53596,class2
1,2.34841,4.44287,class1
1,3.31587,3.51082,class1
1,5.75087,4.97615,class2
1,0.72818,2.7447,class1
1,5.47272,9.06649,class2
1,1.48806,3.17963,class1
1,1.40519,2.10138,class1
1,7.69532,9.93283,class2
1,5.32659,5.94753,class2
1,6.64208,5.9304,class2
1,6.45579,7.06249,class2
1,6.29784,9.87266,class2
1,1.37818,2.36228,class1
1,3.87019,4.75666,class1
1,2.62883,3.52892,class1
1,1.93909,1.95949,class1
1,2.55969,6.90016,class1
1,3.39948,2.5589,class1
1,7.994,7.37561,class2
1,-0.658036,1.51159,class1
1,5.69861,9.36002,class2
1,6.62494,9.95731,class2
1,1.67078,6.10035,class1
1,1.01088,3.20105,class1
1,0.948282,2.50043,class1
1,5.51572,6.4049,class2
1,2.76875,2.91266,class1
1,6.95216,6.30478,class2
1,1.80083,4.26881,class1
1,6.87271,5.66497,class2
1,7.39522,6.27499,class2
1,3.57565,5.91266,class2
1,2.24585,3.7076,class1
1,8.46929,7.08474,class2
1,7.43405,7.80295,class2
1,6.99752,8.21669,class2
1,6.91534,8.07041,class2
1,6.70458,5.26688,class2
1,7.59813,9.27804,class2
