@relation Output_Experiment2_5000_1

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute class1 {class1,class2}

@data
1,1.12469,9.73742,class1
1,3.16138,10.718,class1
1,4.31961,2.5768,class2
1,3.81594,6.60508,class2
1,6.0132,3.49533,class2
1,3.79295,2.35276,class2
1,4.99584,1.64925,class2
1,5.51448,2.14944,class2
1,4.02975,2.36772,class2
1,1.57877,9.13315,class1
1,4.65498,3.6891,class2
1,1.33302,6.85095,class1
1,0.530019,11.0795,class1
1,0.916301,8.97622,class1
1,4.94294,3.64969,class2
1,0.879734,8.52142,class1
1,1.98287,8.66681,class1
1,1.82423,6.29059,class1
1,5.56511,3.51815,class2
1,4.2783,4.39623,class2
1,5.00516,3.10166,class2
1,1.45044,7.07,class1
1,5.70525,4.62492,class2
1,2.22517,7.06276,class1
1,5.61598,2.78479,class2
1,5.30839,3.91921,class2
1,1.32302,9.17121,class1
1,5.16811,4.61011,class2
1,1.47574,9.39403,class1
1,2.46021,3.98451,class2
1,2.09552,7.24409,class1
1,3.23663,7.82095,class1
1,2.41247,7.84495,class1
1,3.16134,9.41916,class1
1,4.78973,3.18283,class2
1,4.76968,4.65484,class2
1,1.74458,7.96639,class1
1,4.75781,3.15495,class2
1,4.90732,3.81925,class2
1,1.6056,8.55731,class1
1,6.20712,4.53596,class2
1,2.34841,10.4429,class1
1,3.31587,9.51082,class1
1,3.75087,0.976149,class2
1,0.72818,8.7447,class1
1,3.47272,5.06649,class2
1,1.48806,9.17963,class1
1,1.40519,8.10138,class1
1,5.69532,5.93283,class2
1,3.32659,1.94753,class2
1,4.64208,1.9304,class2
1,4.45579,3.06249,class2
1,4.29784,5.87266,class2
1,1.37818,8.36228,class1
1,3.87019,10.7567,class1
1,2.62883,9.52892,class1
1,1.93909,7.95949,class1
1,2.55969,12.9002,class1
1,3.39948,8.5589,class1
1,5.994,3.37561,class2
1,-0.658036,7.51159,class1
1,3.69861,5.36002,class2
1,4.62494,5.95731,class2
1,1.67078,12.1004,class1
1,1.01088,9.20105,class1
1,0.948282,8.50043,class1
1,3.51572,2.4049,class2
1,2.76875,8.91266,class1
