@relation Output_Experiment2_reoccuring_500_1

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute class1 {class1,class2}

@data
1,1.90586,6.67314,class1
1,2.4566,10.8245,class1
1,0.773769,8.0369,class1
1,5.92345,5.39253,class2
1,2.18583,8.49349,class1
1,2.00478,11.18,class1
1,1.12016,7.86579,class1
1,3.85592,3.79209,class2
1,4.39921,4.87137,class2
1,2.34283,10.2919,class1
1,5.71071,2.19408,class2
1,5.06992,4.66218,class2
1,2.26956,8.79068,class1
1,-0.513013,10.1092,class1
1,6.26934,4.81842,class2
1,2.49421,8.66406,class1
1,1.08552,10.5739,class1
1,1.11483,9.5428,class1
1,2.2164,7.89555,class1
1,6.033,6.22352,class2
1,2.09399,9.25355,class1
1,2.90004,8.5763,class1
1,1.38722,9.29537,class1
1,4.59286,3.97768,class2
1,3.64383,3.71261,class2
1,1.47686,12.4021,class1
1,3.9182,4.63581,class2
1,4.07296,2.43108,class2
1,1.86434,9.12903,class1
1,0.961492,8.44379,class1
1,2.46161,11.6085,class1
1,5.27808,4.19802,class2
1,4.06053,4.40311,class2
1,3.35064,10.2042,class1
1,3.34167,7.60563,class1
1,2.37351,7.10498,class1
1,5.50345,5.399,class2
1,1.40397,10.8311,class1
1,5.2172,6.24305,class2
1,5.1882,3.94023,class2
1,5.33563,2.50332,class2
1,1.80927,8.9648,class1
1,1.63251,8.20989,class1
1,2.95529,8.02139,class1
1,6.35797,2.6731,class2
1,5.23081,6.32438,class2
1,5.35762,4.23169,class2
1,1.41625,8.95559,class1
1,5.80662,7.29471,class2
1,2.7877,7.88058,class1
1,6.45149,3.7703,class2
1,2.11436,10.3497,class1
1,5.50782,3.73968,class2
1,1.46956,9.89964,class1
1,3.43188,4.88054,class2
1,6.03059,4.51049,class2
1,6.60482,2.3606,class2
1,1.3564,9.83918,class1
1,3.01417,10.2356,class1
1,4.12523,5.72485,class2
1,3.07904,3.70498,class2
1,2.99901,3.45558,class2
1,2.11601,8.87594,class1
1,2.44617,10.6658,class1
1,6.18555,4.13586,class2
1,4.99236,2.98068,class2
1,2.62551,7.74779,class1
1,4.13902,2.77602,class2
1,6.47874,5.1194,class2
1,1.38919,8.85672,class1
1,0.545987,8.21482,class1
1,2.2636,10.2456,class1
1,6.29232,4.32744,class2
1,1.41952,6.01577,class1
1,4.11732,1.91089,class2
1,2.78299,7.47013,class1
1,4.52758,3.03032,class2
1,3.96647,3.66447,class2
1,2.84192,9.78967,class1
1,1.94386,5.24915,class2
1,2.55872,10.1769,class1
1,3.13376,10.1715,class1
1,6.01534,7.94091,class2
1,5.86266,5.82037,class2
1,3.56201,4.86265,class2
1,4.57265,3.23142,class2
1,1.99422,6.98302,class1
1,1.77022,8.9289,class1
1,5.3709,4.33863,class2
1,1.46106,8.31053,class1
1,5.1039,3.37494,class2
1,4.34411,2.83483,class2
1,4.46946,5.88073,class2
1,1.81345,8.45492,class1
1,2.54069,11.5225,class1
1,4.97034,5.93414,class2
