@relation Output_Experiment2_reoccuring_500_0

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute class1 {class1,class2}

@data
0,5.02387,5.78383,class2
0,6.41714,8.77214,class2
0,1.62315,0.768825,class1
0,1.10363,1.76423,class1
0,8.00743,8.44573,class2
0,1.05483,3.98374,class1
0,5.64773,6.99805,class2
0,6.77921,10.2044,class2
0,8.31161,6.07567,class2
0,7.00165,8.65465,class2
0,8.73831,10.8927,class2
0,6.76075,8.86175,class2
0,7.45758,10.4742,class2
0,2.99004,1.86733,class1
0,8.83492,6.8796,class2
0,1.34195,3.31176,class1
0,2.26207,5.5248,class1
0,7.83998,8.61418,class2
0,6.64088,4.91708,class2
0,1.64035,2.14857,class1
0,3.86555,1.87823,class1
0,6.4567,8.46873,class2
0,7.53133,7.57974,class2
0,6.08943,4.80566,class2
0,7.76641,10.3925,class2
0,1.16616,2.98435,class1
0,7.0239,7.59599,class2
0,1.63644,3.62955,class1
0,2.8785,5.10156,class1
0,6.64115,5.34486,class2
0,1.76233,1.35804,class1
0,6.70664,9.43313,class2
0,8.43962,5.97709,class2
0,4.87099,5.70141,class2
0,5.29234,8.48724,class2
0,2.8877,3.01499,class1
0,8.93511,8.32492,class2
0,8.51775,7.58118,class2
0,1.36302,4.87201,class1
0,2.82709,4.39731,class1
0,-0.983808,0.197364,class1
0,1.76393,3.34878,class1
0,7.40005,9.46059,class2
0,6.12111,9.04578,class2
0,7.31026,5.64872,class2
0,7.92752,9.22639,class2
0,6.68711,4.58699,class2
0,8.00294,5.99231,class2
0,2.6743,4.26343,class1
0,3.65154,1.9588,class1
0,1.57553,4.89347,class1
0,0.0841516,1.89727,class1
0,1.83289,2.96818,class1
0,5.73779,7.6314,class2
0,6.78915,10.4123,class2
0,0.831399,4.32747,class1
0,2.94198,2.1138,class1
0,6.20218,8.14408,class2
0,1.71067,1.35237,class1
0,2.50487,6.55791,class1
0,1.35778,0.560635,class1
0,6.83179,11.3229,class2
0,8.34339,5.93221,class2
0,2.27574,3.94114,class1
0,1.54039,3.909,class1
0,6.66003,6.75376,class2
0,7.1193,7.49755,class2
0,1.40208,3.61439,class1
0,5.962,7.63501,class2
0,7.59398,7.83549,class2
0,7.35262,9.81864,class2
0,1.85472,3.25831,class1
0,7.00199,6.18863,class2
0,7.57699,5.46917,class2
0,7.21567,7.13873,class2
0,2.66016,2.91618,class1
0,1.62742,4.60642,class1
0,8.62432,3.00099,class2
0,1.82404,2.27019,class1
0,2.47,3.06328,class1
0,3.60159,3.70956,class1
0,3.26757,2.91589,class1
0,3.13813,2.88603,class1
0,2.37053,1.77659,class1
0,5.41557,9.99794,class2
0,7.91939,11.4263,class2
0,6.37683,6.59453,class2
0,5.96056,8.39557,class2
0,6.5968,10.106,class2
0,0.0216276,5.84245,class1
0,1.00839,0.891058,class1
0,6.99584,8.82497,class2
0,7.14171,9.19201,class2
0,7.65867,7.53577,class2
0,8.07319,8.84607,class2
0,5.49467,5.28353,class2
0,7.33455,6.86757,class2
0,2.33892,3.57259,class1
0,6.96642,7.49988,class2
0,7.13468,8.68064,class2
0,6.91081,9.44881,class2
0,2.51892,3.60022,class1
0,0.66313,5.02938,class1
0,2.21986,3.02217,class1
0,2.28623,2.59307,class1
0,0.615435,1.5767,class1
0,5.3286,8.01458,class2
0,5.77895,7.58229,class2
0,2.11825,4.46238,class1
0,6.33146,8.19207,class2
0,2.13997,5.27051,class1
0,2.45827,3.7167,class1
0,1.94881,2.94904,class1
0,5.47923,8.51347,class2
0,-0.277294,5.76111,class1
0,1.88631,0.737071,class1
0,7.8765,9.89086,class2
0,7.10061,9.40474,class2
0,2.86182,2.14027,class1
0,6.62769,6.00219,class2
0,2.9796,2.44483,class1
0,7.94992,8.95865,class2
0,7.49156,7.77169,class2
0,0.451674,3.15722,class1
0,2.02773,3.08324,class1
0,8.71941,8.35985,class2
0,7.17034,9.88196,class2
0,6.59862,7.58686,class2
0,2.30253,5.03418,class1
0,3.19185,4.77175,class1
0,2.77607,3.44721,class1
0,8.36882,6.86523,class2
0,0.648845,1.61088,class1
0,0.820002,2.81904,class1
0,6.64207,7.68863,class2
0,7.61458,8.27604,class2
0,1.58876,3.52189,class1
0,1.22376,1.48398,class1
0,0.435502,3.98382,class1
0,2.811,2.89875,class1
0,-0.611713,4.91826,class1
0,8.16848,9.07558,class2
0,0.882182,3.72949,class1
0,1.76485,1.40658,class1
0,2.92425,1.3253,class1
0,6.24556,10.0542,class2
0,1.1375,1.83433,class1
0,7.68528,7.30719,class2
0,6.36602,8.40652,class2
0,1.91711,4.81317,class1
0,1.40086,4.11002,class1
0,4.19672,3.31998,class1
0,7.55951,10.1141,class2
0,6.0741,10.0737,class2
0,7.1984,5.70233,class2
0,8.1259,8.44227,class2
0,6.68434,7.25924,class2
0,8.10921,7.10796,class2
0,7.11774,7.50272,class2
0,0.380581,3.54428,class1
0,4.06965,3.69129,class1
0,5.70553,6.06164,class2
0,1.87341,2.13235,class1
0,2.00625,2.90764,class1
0,6.82114,7.2322,class2
0,0.179811,3.93365,class1
0,6.77493,6.89563,class2
0,2.53566,4.6077,class1
0,6.84764,8.24759,class2
0,2.70319,4.02307,class1
0,3.37017,0.386398,class1
0,8.81804,6.8077,class2
0,3.2302,1.02904,class1
0,1.20718,3.59439,class1
0,2.38018,2.89681,class1
0,0.899569,3.23293,class1
0,5.27319,6.17742,class2
0,3.14075,3.25723,class1
0,2.00617,3.39537,class1
0,7.51988,7.8433,class2
0,3.06387,3.40656,class1
0,3.52243,3.02639,class1
0,2.51213,1.45057,class1
0,2.93399,3.09492,class1
0,6.94594,8.89676,class2
0,8.52311,6.30562,class2
0,6.52858,8.20712,class2
0,5.3894,6.78151,class2
0,1.09628,3.77317,class1
0,1.20924,3.74084,class1
0,2.54231,3.33515,class1
0,3.51289,5.37237,class1
0,7.55066,5.42825,class2
0,0.973232,3.28523,class1
0,5.85329,7.49011,class2
0,0.773099,1.38552,class1
0,1.67193,2.1518,class1
0,2.76357,3.46313,class1
0,6.89772,8.07724,class2
0,-0.536267,2.60708,class1
0,6.95278,7.28334,class2
0,7.37247,6.58093,class2
0,8.7817,10.4958,class2
0,2.80919,3.34913,class1
0,1.83773,4.49078,class1
0,-0.063103,3.6656,class1
0,8.09777,7.26628,class2
0,7.23744,7.4058,class2
0,7.40944,6.25329,class2
0,6.87269,8.61486,class2
0,7.95599,9.23074,class2
0,2.34757,2.24483,class1
0,2.94814,4.05828,class1
0,3.45096,4.15097,class1
0,8.02538,7.59454,class2
0,6.19626,9.93889,class2
0,7.81159,6.51779,class2
0,7.93322,8.74165,class2
0,5.72154,5.76257,class2
0,1.45894,4.91086,class1
0,7.09908,8.652,class2
0,2.34033,3.63714,class1
0,8.59067,6.40723,class2
0,6.10194,6.99864,class2
0,2.66639,3.0865,class1
0,2.88366,4.18881,class1
0,2.56405,3.3921,class1
0,2.4985,2.24702,class1
0,1.02473,2.98143,class1
0,2.54905,4.56185,class1
0,6.33149,8.03103,class2
0,6.93486,6.44276,class2
0,8.32992,6.78168,class2
0,8.70245,6.48095,class2
0,7.73376,11.1387,class2
0,6.69315,8.64344,class2
0,6.99746,6.61001,class2
0,6.8822,7.08106,class2
0,0.352958,2.49377,class1
0,7.42434,7.60771,class2
0,6.12088,9.49517,class2
0,5.75688,7.88445,class2
0,1.2715,0.888797,class1
0,7.07044,10.3571,class2
0,2.18151,2.98996,class1
0,0.58633,4.24396,class1
0,9.44643,5.88338,class2
0,6.87322,9.7738,class2
0,6.74951,8.50063,class2
0,6.82177,6.9073,class2
0,2.57115,8.05673,class1
0,7.21402,4.80674,class2
0,6.00967,8.32998,class2
0,6.54738,8.17401,class2
0,-0.638261,3.00602,class1
0,7.54807,7.94208,class2
0,2.136,2.26416,class1
0,2.56911,5.29524,class1
0,7.10744,7.39166,class2
0,1.78827,6.42491,class1
0,1.60042,-0.104531,class1
0,6.4886,8.10362,class2
0,5.93371,5.0719,class2
0,6.38427,7.51946,class2
0,3.38981,3.66953,class1
0,1.24518,3.02803,class1
0,1.46004,3.77524,class1
0,6.73595,7.85487,class2
0,7.37634,7.9243,class2
0,0.915755,2.47694,class1
0,8.56244,8.60259,class2
0,2.27742,3.23943,class1
0,1.83473,2.01084,class1
0,7.51645,6.95523,class2
0,2.30194,3.85915,class1
0,1.92972,1.49746,class1
0,5.91619,6.84956,class2
0,6.48152,8.95148,class2
0,6.94906,8.6053,class2
0,8.76707,7.17872,class2
0,2.38053,4.92155,class1
0,6.78365,7.64647,class2
0,3.0012,5.03782,class1
0,2.73695,2.97466,class1
0,2.43458,4.8515,class1
0,7.44752,4.89771,class2
0,7.45931,10.9879,class2
0,3.33194,0.885199,class1
0,7.61456,8.3659,class2
0,7.40424,8.74445,class2
0,1.01913,1.0945,class1
0,3.61183,3.52618,class1
0,7.56437,7.20296,class2
0,0.975866,1.49974,class1
0,5.08117,6.8686,class2
0,0.969912,3.50137,class1
0,8.05324,8.48646,class2
0,6.25389,8.20323,class2
0,6.09287,7.54867,class2
0,5.88269,8.68128,class2
0,5.17342,8.8527,class2
0,2.18288,3.21944,class1
0,2.4082,4.01438,class1
0,1.33485,-1.45875,class1
0,1.28349,0.954259,class1
0,8.10494,7.05047,class2
0,6.28327,8.06961,class2
0,2.39853,3.03893,class1
0,5.75191,7.98664,class2
0,5.09225,6.01002,class2
0,2.97071,1.31985,class1
0,4.09452,2.05938,class1
0,1.53911,1.97582,class1
0,4.77277,7.11291,class2
0,4.41731,5.08961,class1
0,2.05434,3.7861,class1
0,8.50953,9.12836,class2
0,7.24929,7.27806,class2
0,5.46844,8.1145,class2
0,2.2865,1.92786,class1
0,5.58057,5.79159,class2
0,1.14166,2.19132,class1
0,5.27707,8.58243,class2
0,6.99675,7.07004,class2
0,8.45341,10.2555,class2
0,7.3221,8.88828,class2
0,7.96661,7.68635,class2
0,5.92509,5.89691,class2
0,6.89836,6.33185,class2
0,6.27443,8.04851,class2
0,6.1491,8.64987,class2
0,2.59136,2.25236,class1
0,1.46777,2.79019,class1
0,3.17134,3.35379,class1
0,1.15208,0.703009,class1
0,7.917,9.64804,class2
0,-0.0744125,0.172245,class1
0,8.51333,8.14525,class2
0,2.17517,0.0845246,class1
0,2.70229,2.07417,class1
0,7.44166,9.16941,class2
0,2.38105,1.1443,class1
0,1.26077,1.83274,class1
0,2.07503,2.39942,class1
0,6.03762,9.65368,class2
