@relation Output_Experiment2_50_0

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute class1 {class1,class2}

@data
0,5.70721,9.55397,class2
0,6.64632,7.59417,class2
0,6.62341,7.01195,class2
0,2.42014,1.8891,class1
0,6.34846,10.7796,class2
0,7.79105,7.65161,class2
0,7.18032,8.00031,class2
0,1.68734,4.83044,class1
0,3.16297,6.08989,class1
0,6.59335,8.10113,class2
0,4.70586,0.695302,class1
0,6.80269,8.04248,class2
0,1.39153,2.16868,class1
0,8.04111,8.65151,class2
0,7.25695,10.53,class2
0,3.00554,6.0313,class1
0,3.50644,3.28033,class1
0,8.45263,6.54935,class2
0,7.94408,6.93855,class2
0,6.69703,7.38297,class2
0,3.36792,1.88975,class1
0,7.14595,7.3612,class2
0,6.94308,8.2057,class2
0,6.19905,10.1803,class2
0,2.5571,4.36451,class1
0,2.59865,3.24511,class1
0,6.90812,10.2632,class2
0,3.35378,1.12547,class1
0,0.781383,2.04938,class1
0,6.22149,10.9172,class2
0,6.87828,7.90641,class2
0,1.08417,2.06693,class1
0,1.98035,2.4172,class1
0,5.76636,6.78756,class2
0,5.89354,9.1052,class2
0,1.28791,3.60778,class1
0,1.73732,1.71981,class1
0,6.96265,8.48422,class2
0,7.1919,7.20731,class2
0,1.79024,3.35659,class1
0,8.306,8.38872,class2
0,1.95022,3.97643,class1
0,4.57897,2.53613,class1
0,5.9138,10.13,class2
0,-0.587501,0.445517,class1
0,2.00736,4.54374,class1
0,3.00669,1.88252,class1
0,3.11063,0.685475,class1
0,7.11055,8.14799,class2
0,7.73119,7.08558,class2
0,6.87514,9.26426,class2
0,2.92793,3.56056,class1
0,6.81317,8.09428,class2
0,0.355249,4.0616,class1
0,6.80928,8.37309,class2
0,1.05503,3.90057,class1
0,1.00801,2.968,class1
0,1.2402,3.65813,class1
0,3.44395,2.31752,class1
0,2.01676,2.20483,class1
0,8.34895,6.32121,class2
0,1.24916,2.48584,class1
0,2.87248,3.23389,class1
0,6.805,5.86079,class2
0,8.14273,8.40631,class2
0,5.45239,5.68552,class2
0,5.99827,7.98279,class2
0,2.38541,2.0009,class1
0,1.78831,2.37297,class1
0,8.24021,8.40444,class2
0,6.98554,6.67354,class2
0,2.08799,2.8434,class1
0,2.56815,1.1578,class1
0,2.30172,6.19075,class1
0,1.58104,2.63804,class1
0,8.56605,9.52297,class2
0,1.37745,2.20868,class1
0,7.11574,8.57972,class2
0,2.19996,1.85625,class1
