@relation Output_Experiment2_50_incremental

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute class1 {class1,class2}

@data
1,6.76704,8.66789,class2
1,1.1383,1.54148,class1
1,7.36021,6.90538,class2
1,5.753,9.51607,class2
1,7.50023,10.1818,class2
1,5.74742,8.85577,class2
1,5.69382,5.55329,class2
1,3.71047,2.31083,class1
1,3.49425,3.8179,class1
1,1.34241,2.75942,class1
1,0.681767,1.97832,class1
1,8.87184,7.48641,class2
1,6.97307,7.05181,class2
1,6.83247,10.0269,class2
1,2.88501,3.84622,class1
1,2.7177,3.02451,class1
1,9.07253,9.59441,class2
1,6.56688,5.31813,class2
1,1.64857,5.43879,class1
1,1.08198,2.61716,class1
1,7.36976,8.83194,class2
1,1.94505,4.96786,class1
1,2.78129,3.48813,class1
1,3.89836,4.92185,class1
1,6.86685,7.36491,class2
1,-0.532525,2.13731,class1
1,2.63471,0.106598,class1
1,6.49959,8.36067,class2
1,6.94094,8.38532,class2
1,6.80192,8.78448,class2
1,7.26996,9.86435,class2
1,6.77017,7.79447,class2
1,3.16612,5.12825,class1
1,0.918033,3.61324,class1
1,9.24555,5.01771,class2
1,8.88711,7.56388,class2
1,6.82413,9.59836,class2
1,0.551519,3.40536,class1
1,2.40687,1.27509,class1
1,2.21239,4.77615,class1
1,5.42721,6.73922,class2
1,6.83919,5.93656,class2
1,5.71835,7.86755,class2
1,1.31043,3.0323,class1
1,6.74985,7.04367,class2
1,2.44117,2.00054,class1
1,7.1589,9.35865,class2
1,0.850807,1.47137,class1
1,0.972692,2.92319,class1
1,1.13089,3.60865,class1
1,6.57029,7.83972,class2
1,3.89673,2.04449,class1
1,6.82993,7.5982,class2
1,8.47764,9.89922,class2
1,-0.0646412,5.49752,class1
1,7.20074,8.45489,class2
1,2.29524,1.41198,class1
1,3.57902,3.08191,class1
1,2.48594,5.51841,class1
1,7.95767,7.19039,class2
1,6.7694,10.6228,class2
1,2.21522,3.1275,class1
1,8.26797,8.04628,class2
1,5.52272,7.10836,class2
1,8.22934,5.70333,class2
1,7.03065,7.71202,class2
1,-2.01685,4.36722,class1
1,1.86852,3.44394,class1
1,1.9788,4.31012,class1
1,8.11175,10.0568,class2
1,6.7315,8.08645,class2
1,6.04109,6.53565,class2
1,2.11874,2.11765,class1
1,3.07885,1.87644,class1
1,1.35778,5.3541,class1
1,5.05024,6.36915,class2
1,7.82196,10.5746,class2
1,5.82227,7.66108,class2
1,1.98297,2.73682,class1
1,1.03317,4.0408,class1
1,2.88341,4.90697,class1
1,5.91893,9.56966,class2
1,6.31487,8.3553,class2
1,6.28982,7.84373,class2
1,1.70728,4.64219,class1
1,2.29129,3.71385,class1
1,8.29346,8.27717,class2
1,5.87263,8.74297,class2
1,9.76597,7.3737,class2
1,7.58878,5.78748,class2
1,3.87207,2.46013,class1
1,3.55246,3.91655,class1
1,7.203,10.1404,class2
1,6.00573,6.72134,class2
1,0.908663,3.44117,class1
1,1.85051,2.90224,class1
1,7.80121,9.12749,class2
1,7.44399,8.64192,class2
1,0.231783,2.84522,class1
1,1.25609,3.754,class1
1,0.638773,5.24091,class1
1,1.82454,0.873638,class1
1,6.10207,6.98176,class2
1,6.55418,5.8448,class2
1,2.43133,2.04488,class1
1,8.3332,9.23385,class2
1,0.631929,2.89858,class1
1,2.2418,2.90824,class1
1,1.21022,3.23068,class1
1,0.0679973,4.78994,class1
1,4.9531,10.6035,class2
1,6.09952,6.93639,class2
1,2.60678,0.407993,class1
1,2.99143,2.24488,class1
1,6.77654,7.70152,class2
1,7.12059,8.75084,class2
1,6.73032,8.4838,class2
1,7.71884,6.69974,class2
1,6.37008,5.91218,class2
1,7.27643,7.85574,class2
1,6.16471,6.63926,class2
1,7.09742,6.83457,class2
1,2.36223,1.11901,class1
1,2.26864,4.5647,class1
1,2.61197,3.01882,class1
1,6.41522,8.7566,class2
1,2.07938,2.80869,class1
1,8.0117,8.13595,class2
1,5.83127,7.17344,class2
1,6.12494,8.71796,class2
1,2.75916,4.67769,class1
1,6.73838,9.62966,class2
1,2.77226,3.67835,class1
1,2.7288,3.89112,class1
1,7.33357,10.8125,class2
1,2.05748,4.61085,class1
1,2.56406,2.55221,class1
1,1.19108,2.94203,class1
1,7.71687,8.04976,class2
1,6.11438,10.2271,class2
1,2.27137,2.37015,class1
1,1.20582,2.10613,class1
1,8.77616,8.74077,class2
1,9.50977,9.62447,class2
1,2.49022,3.33622,class1
1,6.20619,7.56071,class2
1,7.3911,5.20071,class2
1,2.14808,0.14917,class1
1,1.36248,1.40319,class1
1,3.76972,4.43229,class1
1,2.86133,4.04469,class1
1,2.06213,2.39591,class1
1,7.66758,9.85915,class2
1,2.23953,1.46308,class1
1,6.44793,9.61582,class2
1,1.08739,4.57418,class1
1,7.20672,5.93702,class2
1,0.444204,2.01992,class1
1,7.72081,8.08235,class2
1,6.26146,7.89451,class2
1,2.9117,3.58239,class1
1,6.65626,6.31886,class2
1,7.33967,9.11781,class2
1,1.62372,5.0814,class1
1,6.26944,7.5647,class2
1,1.14267,5.13057,class1
1,8.31428,5.30697,class2
1,6.73348,7.89765,class2
1,1.17393,5.74035,class1
1,8.326,7.70508,class2
1,8.19924,8.57869,class2
1,5.27996,8.58267,class2
1,2.9084,2.91786,class1
1,5.45122,7.3685,class2
1,1.6404,1.71249,class1
1,1.77689,1.29682,class1
1,1.79629,0.377699,class1
1,5.0571,5.86596,class2
1,6.89844,8.05999,class2
1,5.37685,6.67061,class2
1,6.47426,9.56806,class2
1,1.57328,2.37495,class1
1,7.31273,9.21374,class2
1,1.17054,3.22477,class1
1,2.3636,1.00269,class1
1,6.42851,7.07663,class2
1,8.35305,7.45044,class2
1,7.50825,8.02933,class2
1,5.92919,6.37532,class2
1,0.887066,3.07957,class1
1,1.20442,3.2225,class1
1,2.7613,2.6884,class1
1,2.13684,3.08165,class1
1,2.27731,1.79599,class1
1,7.44869,6.41517,class2
1,0.575528,3.00914,class1
1,7.76023,6.88192,class2
1,1.77927,2.28082,class1
1,1.59852,4.00732,class1
1,9.07081,9.32729,class2
1,7.46162,8.95442,class2
1,2.5051,3.32239,class1
1,0.514952,3.95677,class1
1,1.17406,3.7536,class1
1,6.3465,10.6441,class2
1,2.65357,5.15171,class1
1,8.27142,7.92742,class2
1,8.23579,8.3939,class2
1,7.61468,7.82355,class2
1,2.25266,-0.870758,class1
1,6.72961,6.26433,class2
1,2.60549,3.7407,class1
1,1.87539,2.43125,class1
1,8.339,7.84264,class2
1,2.25081,4.56517,class1
1,3.12131,-0.110428,class1
1,6.27703,7.42681,class2
1,0.641506,0.843614,class1
1,7.32821,6.90439,class2
1,1.81333,2.34343,class1
1,5.84247,8.535,class2
1,8.00701,5.50494,class2
1,3.40934,0.0102918,class1
1,6.28169,9.11762,class2
1,5.35285,9.27187,class2
1,7.67887,7.989,class2
1,6.16983,10.0182,class2
1,3.55098,2.48493,class1
1,1.03967,1.92164,class1
1,0.722279,1.84781,class1
1,6.83737,5.86086,class2
1,2.06659,1.27597,class1
1,5.94781,10.1034,class2
1,1.66525,2.54804,class1
1,6.05154,8.5761,class2
1,8.25111,8.2945,class2
1,5.06346,9.4007,class2
1,-0.183147,3.41779,class1
1,2.68211,4.41681,class1
1,8.24889,8.42085,class2
1,7.40278,6.00362,class2
1,4.67321,1.72432,class1
1,3.51522,2.41649,class1
1,0.746799,3.15391,class1
1,2.40576,2.538,class1
1,7.25807,4.93421,class2
1,1.92636,3.42764,class1
1,2.22134,1.82102,class1
1,1.16841,5.84525,class1
1,7.53119,7.59599,class2
1,7.38245,9.53226,class2
1,4.24049,7.28479,class2
1,0.615884,4.30852,class1
1,2.29499,2.73087,class1
1,0.974605,3.00736,class1
1,2.36103,5.82639,class1
