@relation Output_Experiment1_5000_0

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute class1 {class1,class2}

@data
0,1.58289,5.61109,class1
0,8.05405,7.57271,class2
0,3.06786,9.54336,class2
0,8.37897,7.37309,class2
0,5.33863,3.46511,class1
0,6.51757,7.27325,class2
0,1.52655,2.10305,class1
0,3.87994,4.19815,class1
0,7.10594,6.70125,class2
0,6.97702,9.84188,class2
0,8.96542,8.05577,class2
0,6.1418,4.79188,class1
0,3.1901,3.1789,class1
0,-1.41865,5.11112,class1
0,-0.0302174,4.19497,class1
0,4.94808,6.5973,class2
0,1.03081,2.74129,class1
0,0.548318,1.62504,class1
0,3.39044,4.09851,class1
0,5.94659,4.40166,class2
0,4.57874,5.98773,class2
0,2.60926,0.984742,class1
0,1.26884,1.19405,class1
0,5.87342,7.44739,class2
0,2.53874,4.94891,class1
0,8.14249,9.37671,class2
0,0.447173,-1.25299,class1
0,5.39429,8.67851,class2
0,3.52859,3.87598,class1
0,4.4178,-0.329671,class1
0,5.73858,6.16197,class2
0,7.40253,10.6534,class2
0,6.7308,7.73681,class2
0,6.97123,9.19215,class2
0,8.03786,7.13752,class2
0,7.02379,9.52017,class2
0,7.71606,7.11021,class2
0,6.69027,6.55292,class2
0,7.97907,7.57302,class2
0,1.79957,4.10579,class1
0,1.72235,2.51042,class1
0,7.8035,6.07163,class2
0,1.65897,3.32489,class1
0,6.52428,7.52224,class2
0,8.07532,8.23654,class2
0,8.82702,10.2284,class2
0,2.2489,3.59095,class1
0,2.72542,1.27927,class1
0,2.02772,5.44032,class1
0,1.26024,4.57607,class1
0,7.02539,7.59618,class2
0,2.09611,3.4961,class1
0,4.85491,10.3422,class2
0,0.00151997,4.38375,class1
0,2.31996,4.78952,class1
0,0.901398,1.12265,class1
0,1.18141,3.32853,class1
0,1.16527,2.35364,class1
0,1.56487,3.19062,class1
0,0.485601,-0.696145,class1
0,7.73174,8.85465,class2
0,7.84538,8.45054,class2
0,4.08404,3.65803,class1
0,6.22552,10.2569,class2
0,2.46408,0.299873,class1
0,1.50241,2.08931,class1
0,1.97965,1.64298,class1
0,2.68597,2.93011,class1
0,2.41967,3.93649,class1
0,1.74373,3.34831,class1
0,1.25756,1.62409,class1
0,8.03205,5.23947,class2
0,2.91056,1.50328,class1
0,6.42384,7.17003,class2
0,7.33223,6.97018,class2
0,8.30926,5.60595,class2
0,4.59385,9.76504,class2
0,6.84966,5.26645,class2
0,2.73966,3.44664,class1
0,1.80306,3.72514,class1
0,7.56558,10.6014,class2
0,7.23731,8.28139,class2
0,5.8773,8.02006,class2
0,8.12235,9.03846,class2
0,6.71935,7.83462,class2
0,6.48099,7.5205,class2
0,3.40851,3.60671,class1
0,7.31079,8.19345,class2
0,-0.259861,1.29944,class1
0,7.62883,9.02004,class2
0,0.838501,3.63551,class1
0,8.01698,7.83474,class2
0,0.377836,3.42166,class1
0,0.683236,3.88546,class1
0,-0.998072,2.78214,class1
0,7.19921,8.15726,class2
0,7.37088,5.41304,class2
0,5.5179,8.17207,class2
0,2.32134,2.47176,class1
0,1.99629,0.317072,class1
0,1.29788,2.13028,class1
0,1.27843,1.74749,class1
0,8.21598,6.64461,class2
0,6.98351,9.42205,class2
0,7.60195,7.37469,class2
0,2.79334,1.32329,class1
0,8.03505,5.76324,class2
0,2.02553,1.80654,class1
0,6.87964,5.24844,class2
0,3.12279,2.51581,class1
