@relation Output_Experiment1_5000_2

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute class1 {class1,class2}

@data
1,-3.19111,4.92983,class1
1,-3.18488,8.39993,class1
1,3.4813,8.9415,class2
1,3.91458,7.99825,class2
1,5.84922,9.16378,class2
1,8.79512,6.98763,class2
1,4.3208,9.08677,class2
1,-4.23103,6.83059,class1
1,7.08503,7.02085,class2
1,-2.81612,4.36563,class1
1,-0.9222,5.64177,class1
1,8.29163,7.80104,class2
1,-2.39914,4.94657,class1
1,8.3034,9.90112,class2
1,6.31466,7.86215,class2
1,6.88449,9.35935,class2
1,7.42335,9.69596,class2
1,-3.43761,7.96466,class1
1,-3.40383,6.60661,class1
1,-6.10813,3.21259,class1
1,6.95439,7.40645,class2
1,-1.84474,8.08577,class1
1,-5.27284,3.78266,class1
1,-2.30874,6.3358,class1
1,-4.56403,5.34113,class1
1,0.122226,3.77069,class1
1,10.0092,8.45928,class2
1,9.62491,7.36153,class2
1,4.21852,5.25797,class2
1,6.52345,5.17675,class2
1,8.96245,9.43319,class2
1,-1.56234,5.52325,class1
1,5.58687,9.0469,class2
1,3.78468,10.1103,class2
1,-3.15687,5.08634,class1
1,-4.83818,6.89189,class1
1,-1.64478,8.09928,class1
1,-3.28966,5.06093,class1
1,2.10562,6.75435,class1
1,2.30558,7.70703,class2
1,-3.83397,5.62985,class1
1,10.0174,7.6973,class2
1,6.96344,7.20301,class2
1,7.90496,6.84208,class2
1,-3.33609,4.27985,class1
1,-1.7775,6.74905,class1
1,7.40457,8.76616,class2
1,-4.12441,7.33852,class1
1,-0.607825,5.6651,class1
1,-6.80079,5.57914,class1
1,8.56187,7.36165,class2
1,6.21811,8.25248,class2
1,8.13763,6.2985,class2
1,8.86068,9.99346,class2
1,-2.66076,2.61654,class1
1,6.82562,6.52476,class2
1,-3.48987,4.82642,class1
1,-4.78424,5.37837,class1
1,8.79077,9.62574,class2
1,7.68743,11.5723,class2
1,-3.05319,8.99622,class1
1,-1.25022,5.54368,class1
1,-3.57023,5.69861,class1
1,7.75844,8.92305,class2
1,7.82517,8.23498,class2
1,-3.08547,5.95784,class1
1,10.9511,8.94377,class2
1,0.681795,6.61279,class1
1,9.8612,8.82052,class2
1,-2.09874,2.67518,class1
1,-2.09531,5.19372,class1
1,-3.49058,6.11447,class1
1,8.48698,9.6185,class2
