@relation Output_Experiment2_500_incremental_target

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute class1 {class1,class2}

@data
0,7.00078,7.78506,class2
0,7.53711,7.13444,class2
0,1.47212,5.59334,class1
0,8.22622,7.78784,class2
0,8.30003,8.7989,class2
0,7.59363,7.63004,class2
0,6.34891,8.3904,class2
0,6.26386,5.44606,class2
0,8.20712,6.812,class2
0,0.768102,3.79814,class1
0,2.33267,3.60048,class1
0,2.60877,3.96694,class1
0,5.73464,7.90757,class2
0,6.05248,7.06234,class2
0,7.02701,6.80597,class2
0,6.46547,6.76773,class2
0,0.957378,2.62733,class1
0,5.73841,8.60923,class2
0,1.65507,3.43271,class1
0,2.61908,2.33874,class1
0,4.66985,6.0377,class2
0,1.55597,4.65989,class1
0,2.70965,2.95943,class1
0,1.90892,5.10638,class1
0,2.32364,-1.7094,class1
0,1.64364,0.763991,class1
0,8.33241,10.3079,class2
0,0.947975,1.77773,class1
0,6.90968,8.0054,class2
0,2.79209,3.69485,class1
0,2.54752,3.03604,class1
0,3.50176,4.07972,class1
0,7.39887,6.65913,class2
0,7.12559,6.69988,class2
0,8.5244,7.7144,class2
0,1.22248,2.119,class1
0,6.85507,9.38022,class2
0,7.33267,7.91306,class2
0,6.49422,8.01948,class2
0,1.44113,4.62648,class1
0,0.976235,3.417,class1
0,5.93756,6.50863,class2
0,1.54566,1.81558,class1
0,6.47971,8.8184,class2
0,7.78144,7.41675,class2
0,1.12127,2.45093,class1
0,6.88178,7.76465,class2
0,1.32229,1.41463,class1
0,2.65243,3.63126,class1
0,3.32849,3.21405,class1
0,2.64895,2.01938,class1
0,8.35504,8.1992,class2
0,6.3939,8.84112,class2
0,6.64656,9.0163,class2
0,6.5212,8.44446,class2
0,7.15227,9.64065,class2
0,2.4576,2.35159,class1
0,8.55561,8.30787,class2
0,2.11436,3.15652,class1
0,2.3425,5.06199,class1
0,3.05707,1.211,class1
0,3.22404,1.03433,class1
0,3.66856,3.22107,class1
0,3.28761,4.30754,class1
0,7.53598,10.5351,class2
0,5.85564,6.84624,class2
0,7.03321,7.07077,class2
0,2.1723,2.29598,class1
0,2.26598,4.51587,class1
0,6.82168,8.79634,class2
0,5.79635,8.67131,class2
0,6.25593,7.0668,class2
0,5.61706,6.04019,class2
0,1.59484,3.67943,class1
0,5.23922,8.52492,class2
0,5.76696,8.25678,class2
0,2.82817,2.41984,class1
0,-0.327702,-0.0627965,class1
0,7.68576,7.68311,class2
0,8.09448,7.38171,class2
0,7.51167,8.065,class2
0,7.37488,6.80401,class2
0,1.95623,3.4669,class1
0,7.69535,9.83551,class2
0,7.15257,8.56128,class2
0,8.80746,7.92831,class2
0,5.55339,8.94439,class2
0,7.12892,7.04022,class2
0,7.21746,7.96914,class2
0,7.2967,8.80644,class2
0,1.83609,2.41539,class1
0,3.54772,-0.0677019,class1
0,6.44989,8.86837,class2
0,6.76935,8.87666,class2
0,6.01681,8.49238,class2
0,5.82547,7.30314,class2
0,4.30565,6.69598,class2
0,1.26672,3.74059,class1
0,7.52289,6.39887,class2
0,1.96874,-0.273983,class1
0,7.36043,8.46365,class2
0,-0.0475321,3.91344,class1
0,1.79508,3.94594,class1
0,3.00998,2.53211,class1
0,1.45572,1.9741,class1
0,0.384226,1.97812,class1
0,2.56388,3.70205,class1
0,7.77251,6.55969,class2
0,-0.06448,3.9059,class1
0,8.53923,8.43001,class2
0,6.864,9.63753,class2
0,0.897266,2.74061,class1
0,0.934574,3.49114,class1
0,-0.866143,2.06184,class1
0,6.97303,10.1225,class2
0,1.72829,3.20266,class1
0,1.95343,2.56188,class1
0,5.78706,6.85339,class2
0,2.14459,-0.960395,class1
0,8.05656,7.88243,class2
0,4.75066,9.75982,class2
0,3.95455,3.78997,class1
0,6.20092,7.73251,class2
0,7.22787,8.12692,class2
0,6.44604,10.1656,class2
0,7.85907,9.84428,class2
0,7.39036,7.87867,class2
0,6.1633,6.41092,class2
0,6.53733,9.00465,class2
0,1.01901,1.63671,class1
0,8.71639,8.23814,class2
0,3.69052,1.60814,class1
0,3.30907,1.46412,class1
0,6.47557,6.03818,class2
0,3.19077,3.80865,class1
0,6.69406,8.98199,class2
0,1.51778,3.57071,class1
0,7.10478,9.19529,class2
0,0.616971,3.60152,class1
0,3.58169,1.33117,class1
0,5.465,8.05866,class2
0,1.73025,2.39779,class1
0,0.796906,2.25085,class1
0,1.05023,2.61263,class1
0,6.2732,6.10347,class2
0,4.76883,8.78894,class2
0,2.79731,1.53999,class1
0,7.22531,9.07735,class2
0,6.62734,6.48856,class2
0,1.64488,3.13563,class1
0,6.15795,5.8964,class2
0,0.78347,3.5389,class1
0,4.10551,4.73392,class1
0,7.29673,7.9769,class2
0,2.4444,3.00701,class1
0,8.25685,8.30815,class2
0,8.18066,8.65232,class2
0,1.87117,2.60467,class1
0,5.84584,10.3724,class2
0,7.14705,10.048,class2
0,4.09532,2.10259,class1
0,9.12524,4.42319,class2
0,3.59824,2.15802,class1
0,2.99345,1.11086,class1
0,3.58171,4.85068,class1
0,7.57559,7.57102,class2
0,6.57008,10.9592,class2
0,7.20233,7.92662,class2
0,6.69508,8.88917,class2
0,5.15913,7.0938,class2
0,0.556185,3.04279,class1
0,2.30384,4.15542,class1
0,6.90065,9.35741,class2
0,1.7649,1.17061,class1
0,1.46678,6.1569,class1
0,1.65427,2.16823,class1
0,6.13819,8.78978,class2
0,7.40788,7.42965,class2
0,7.18188,8.07717,class2
0,6.56722,6.78316,class2
0,5.91004,7.25933,class2
0,9.70641,10.8019,class2
0,6.45523,9.54903,class2
0,-0.132288,3.99928,class1
0,7.64485,10.6472,class2
0,7.62771,5.8089,class2
0,2.38142,0.756813,class1
0,2.49176,0.961368,class1
0,8.47699,7.17158,class2
0,7.65443,7.99111,class2
0,3.63141,2.37615,class1
0,0.484862,2.91701,class1
0,7.2234,7.55618,class2
0,1.20366,5.07175,class1
0,5.39194,7.60612,class2
0,1.36476,6.88033,class1
0,2.29722,-0.310866,class1
0,1.67081,0.6511,class1
0,7.09446,8.21143,class2
0,7.83044,6.99967,class2
0,7.07552,7.63609,class2
0,6.48549,8.06938,class2
0,7.1643,7.78974,class2
0,2.77407,3.5108,class1
0,2.5466,3.11487,class1
0,2.50803,1.53422,class1
0,5.95043,6.50799,class2
0,2.83019,3.00563,class1
0,3.25908,2.33097,class1
0,3.80588,5.82733,class1
0,5.86281,7.87158,class2
0,2.5356,0.247472,class1
0,7.08001,6.40959,class2
0,3.1214,6.32308,class1
0,1.57551,2.207,class1
0,7.4886,7.99211,class2
0,7.35764,7.90469,class2
0,8.24795,7.18745,class2
0,4.47999,10.7094,class2
0,8.35933,8.25692,class2
0,2.66175,1.31237,class1
0,7.38336,8.52536,class2
0,2.73516,0.899631,class1
0,7.01346,8.83538,class2
0,6.31513,8.26399,class2
0,9.97071,8.64541,class2
0,7.05488,7.29941,class2
0,1.57481,5.05885,class1
0,1.58594,1.78558,class1
0,6.98556,7.39016,class2
0,2.74771,4.4673,class1
0,7.66592,7.23939,class2
0,8.45412,5.8027,class2
0,2.68513,5.28281,class1
0,1.09777,2.91913,class1
0,0.274442,1.30479,class1
0,6.36952,6.49173,class2
0,7.36819,8.38509,class2
0,7.79847,9.88682,class2
0,8.48326,6.37164,class2
0,8.63512,7.51568,class2
0,2.88585,1.9444,class1
0,2.25089,2.50635,class1
0,1.56863,2.15303,class1
0,2.68021,2.80202,class1
0,2.1967,4.38424,class1
0,5.87273,9.79625,class2
0,7.41451,11.6047,class2
0,7.29582,5.83134,class2
0,0.591869,0.884583,class1
0,2.39517,2.88044,class1
0,3.09744,6.23969,class1
0,0.978217,3.03406,class1
0,2.78289,0.985289,class1
0,2.42939,2.51679,class1
0,7.42543,7.17113,class2
0,7.76538,6.54659,class2
0,2.62198,7.01902,class1
0,6.22016,7.34536,class2
0,7.04921,9.62938,class2
0,2.35281,3.43305,class1
0,6.45227,6.90283,class2
0,6.89647,4.57084,class2
0,2.06828,3.2992,class1
0,1.46416,2.81144,class1
0,1.81138,2.10082,class1
0,4.41642,3.75895,class1
0,7.19647,9.28418,class2
0,0.845337,2.83704,class1
0,7.64238,7.00173,class2
0,4.77384,7.97779,class2
0,8.20735,9.71972,class2
0,1.18881,2.92024,class1
0,2.2965,3.68008,class1
0,2.61809,1.09571,class1
0,-1.33709,3.9656,class1
0,7.06839,8.32265,class2
0,8.99166,8.44867,class2
0,6.54027,7.17431,class2
0,1.28431,3.98126,class1
0,2.18137,2.74492,class1
0,2.4636,3.4656,class1
0,6.9591,9.36589,class2
0,1.2447,2.72258,class1
0,2.56674,1.92242,class1
0,9.13472,9.18228,class2
0,2.36512,3.17698,class1
0,2.06128,3.82356,class1
0,1.89258,2.32525,class1
0,2.8535,2.72918,class1
0,2.82106,6.97382,class1
0,6.30131,8.41682,class2
0,7.80402,6.24957,class2
0,5.47913,8.07762,class2
0,2.07856,2.37308,class1
0,3.21737,3.92949,class1
0,6.12955,8.58787,class2
0,2.81072,2.88526,class1
0,2.57703,2.07517,class1
0,0.143412,3.94652,class1
0,3.86675,4.71808,class1
0,0.790756,1.74983,class1
0,2.2499,4.21619,class1
0,7.07749,8.77915,class2
0,4.33704,1.06287,class1
0,6.45388,5.33666,class2
0,7.65241,6.28497,class2
0,1.76277,1.77902,class1
0,8.70116,4.77114,class2
0,6.91972,5.84048,class2
0,1.86315,5.95833,class1
0,5.43501,9.6213,class2
0,8.35305,8.86616,class2
0,5.98606,9.97196,class2
0,5.69004,7.44708,class2
0,6.94306,8.48784,class2
0,6.35629,7.63292,class2
0,2.77058,2.28089,class1
0,5.86925,5.38304,class2
0,1.32784,2.68045,class1
0,8.08386,6.83329,class2
0,7.2072,6.51837,class2
0,5.24778,8.35467,class2
0,1.28066,0.81161,class1
0,0.294052,3.55138,class1
0,3.03101,2.77787,class1
0,7.16193,4.87427,class2
0,2.62346,1.91788,class1
0,7.64525,7.31605,class2
0,0.446642,4.92582,class1
0,3.29268,1.58649,class1
0,7.60902,4.71874,class2
0,1.47852,2.87656,class1
0,6.09093,9.17733,class2
0,7.33806,7.71465,class2
0,1.61474,1.19103,class1
0,7.10614,9.1276,class2
0,-0.144989,5.23432,class1
0,1.64313,1.45578,class1
0,3.34454,2.76594,class1
0,8.49558,8.28524,class2
0,3.57141,1.30904,class1
0,8.13414,8.79685,class2
0,6.61862,8.63896,class2
0,7.16638,10.8074,class2
0,2.60443,3.07425,class1
0,8.24539,7.04801,class2
0,1.856,3.25003,class1
0,5.8176,7.56797,class2
0,2.76776,1.76463,class1
0,6.92827,8.21752,class2
0,6.1543,8.73726,class2
0,0.758987,2.62362,class1
0,2.93217,5.93384,class1
0,5.64453,8.21102,class2
0,1.06932,3.72979,class1
0,3.30197,1.80509,class1
0,7.11,7.81764,class2
0,8.48317,8.09302,class2
0,7.73692,6.7778,class2
0,3.043,3.5431,class1
0,0.830674,1.75155,class1
0,4.60165,8.31289,class2
0,1.27503,1.39384,class1
0,7.13616,7.1888,class2
0,3.86702,2.53025,class1
0,6.47013,8.49378,class2
0,2.52279,2.0513,class1
0,1.47958,2.0517,class1
0,6.70723,6.11223,class2
0,4.69182,5.79076,class2
0,6.134,7.11217,class2
0,6.30831,7.67408,class2
0,0.289697,2.47936,class1
0,6.8865,8.86867,class2
0,6.95164,11.6546,class2
0,2.29997,0.502181,class1
0,6.52547,8.07568,class2
0,3.43582,4.80709,class1
0,6.52992,8.16778,class2
0,8.35338,7.48351,class2
0,3.65415,1.26373,class1
0,7.59369,7.54393,class2
0,7.65077,9.31108,class2
0,6.15461,9.45983,class2
0,3.0937,2.69058,class1
0,2.11284,3.18839,class1
0,5.60196,7.9034,class2
0,1.20901,2.66968,class1
0,7.57206,7.08913,class2
0,3.08485,5.90026,class1
0,2.6199,3.30737,class1
0,6.61951,8.10396,class2
0,1.43638,0.213214,class1
0,1.83107,0.59204,class1
0,7.20415,9.94339,class2
0,7.34662,7.93362,class2
0,7.12414,8.99748,class2
0,0.364308,1.48773,class1
0,2.00674,1.13468,class1
0,7.04073,6.43147,class2
0,2.21344,1.93597,class1
0,2.50452,3.67687,class1
0,1.70013,2.61847,class1
0,6.91218,6.66799,class2
0,7.29158,7.01084,class2
0,1.74624,2.52291,class1
0,-0.0939787,2.56507,class1
0,3.39961,3.37032,class1
0,7.06878,8.58197,class2
0,1.87798,3.03868,class1
0,7.35526,6.87031,class2
0,8.69934,6.69189,class2
0,7.44084,7.77903,class2
0,7.59958,8.1656,class2
0,6.75194,6.89386,class2
0,5.4678,6.68957,class2
0,1.6634,2.97864,class1
0,2.50993,7.00556,class1
0,7.36086,7.75155,class2
0,3.34452,2.24602,class1
0,2.78172,3.87371,class1
0,5.4941,7.06476,class2
0,3.13143,5.12256,class1
0,7.01805,7.27858,class2
0,5.87763,8.22899,class2
0,1.27845,2.66527,class1
0,6.54432,5.70123,class2
0,3.32691,2.42368,class1
0,6.39013,6.3259,class2
0,2.2282,4.91546,class1
0,5.95318,8.76626,class2
0,1.87312,3.61018,class1
0,1.8793,3.1737,class1
0,6.41747,10.5835,class2
0,6.13016,7.09184,class2
0,8.83452,8.30048,class2
0,3.06472,3.3824,class1
0,1.9556,2.9565,class1
0,-0.548231,2.34661,class1
0,2.71379,2.66653,class1
0,5.98774,7.19423,class2
0,1.46576,2.49333,class1
0,7.97809,9.17754,class2
0,6.19321,7.81259,class2
0,3.88579,2.52896,class1
0,7.07239,7.72121,class2
0,5.73771,7.27627,class2
0,7.46305,8.92244,class2
0,2.15112,2.51596,class1
0,8.24554,8.86293,class2
0,2.88411,6.0504,class1
0,2.14385,3.68744,class1
0,7.17216,6.79676,class2
0,6.1091,6.35613,class2
0,6.99493,7.59564,class2
0,8.30646,7.43972,class2
0,1.767,3.3323,class1
0,5.6187,7.00073,class2
0,7.2044,8.34407,class2
0,6.10999,7.17956,class2
0,6.56492,9.34746,class2
0,7.13203,3.78403,class2
0,7.11368,7.1535,class2
0,2.77476,5.77877,class1
0,7.71095,8.64991,class2
0,0.892319,3.69806,class1
0,0.430404,3.58922,class1
0,2.87095,5.90215,class1
0,1.44673,2.61986,class1
0,2.8625,2.5061,class1
0,4.87437,8.02991,class2
0,3.2508,2.13384,class1
0,3.08739,-0.219023,class1
0,1.08049,2.04674,class1
0,2.39684,0.634876,class1
0,2.78987,3.07709,class1
0,3.22153,2.2764,class1
0,7.18817,8.28041,class2
0,6.55336,8.42951,class2
0,7.82274,6.87774,class2
0,1.19879,3.48408,class1
0,0.973822,2.05248,class1
0,2.13566,3.49737,class1
0,5.2975,10.314,class2
0,5.26084,9.06471,class2
0,3.49385,2.78992,class1
0,1.55557,4.49917,class1
0,5.72524,6.5096,class2
0,6.47382,9.67693,class2
0,6.78314,6.65027,class2
