@relation Output_Experiment1_500_0

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute class1 {class1,class2}

@data
0,-0.823511,-0.467061,class1
0,6.29314,8.26942,class2
0,4.77317,8.2541,class2
0,2.1856,5.06841,class1
0,2.15806,3.28571,class1
0,-0.192774,2.64697,class1
0,7.69504,9.46114,class2
0,2.33118,2.62164,class1
0,2.41071,0.138245,class1
0,5.37189,0.736177,class1
0,7.9456,7.71344,class2
0,2.04353,0.722562,class1
0,7.24526,6.99246,class2
0,2.18493,0.402867,class1
0,3.43248,4.45766,class1
0,1.05412,5.30571,class1
0,8.47501,9.46766,class2
0,0.734101,1.45126,class1
0,-0.151314,4.27881,class1
0,2.39426,2.24666,class1
0,7.95851,9.65648,class2
0,4.37849,8.02914,class2
0,4.13106,0.909497,class1
0,2.36497,0.0397755,class1
0,3.51724,3.64749,class1
0,9.23387,7.22002,class2
0,3.52127,2.1864,class1
0,2.38158,4.77298,class1
0,-0.519635,2.67238,class1
0,-0.215648,4.26843,class1
0,-0.779214,2.52891,class1
0,2.27449,6.65731,class1
0,2.45934,1.54027,class1
0,8.30956,8.63261,class2
0,8.69951,8.08649,class2
0,1.39392,7.35058,class1
0,2.54168,1.9054,class1
0,3.83314,2.25411,class1
0,8.10538,10.0099,class2
0,7.13282,4.14233,class1
0,-0.663768,4.69129,class1
0,1.49942,1.1294,class1
0,8.14193,7.22669,class2
0,5.21684,8.48141,class2
0,0.99683,3.00232,class1
0,7.55551,8.04585,class2
0,6.06055,8.67305,class2
0,6.33013,7.90092,class2
0,6.03515,9.66627,class2
0,8.55766,6.62908,class2
0,1.59417,2.19498,class1
0,5.54836,9.98923,class2
0,4.67649,3.76821,class1
0,7.44575,8.56738,class2
0,3.94455,5.12056,class1
0,4.78533,3.03971,class1
0,1.28045,2.83573,class1
0,2.86094,3.32289,class1
0,7.72389,5.32317,class2
0,6.3674,8.00304,class2
0,7.12809,6.70732,class2
0,3.2445,3.39561,class1
0,7.18031,6.94824,class2
0,6.83738,5.01791,class2
0,-0.255922,2.61458,class1
0,7.35108,6.26727,class2
0,3.82652,5.46788,class1
0,1.56016,3.17622,class1
0,3.62639,3.73496,class1
0,9.05066,10.2098,class2
0,5.03061,9.54689,class2
0,4.03543,1.50161,class1
0,0.457672,3.8188,class1
0,7.92604,10.5321,class2
0,0.194912,2.35074,class1
0,2.90652,4.78045,class1
0,8.66688,8.84593,class2
0,6.53656,9.69194,class2
0,1.81183,6.42747,class1
0,5.83934,6.25837,class2
0,5.90121,8.1342,class2
